Similarity,Accumulative proportion
0.747489,0.843
0.74749,0.843008696
0.747491,0.843013043
0.747492,0.843017391
0.747493,0.843021739
0.747494,0.843026087
0.747497,0.843030435
0.747498,0.843034783
0.7475,0.843047826
0.747501,0.843052174
0.747502,0.84306087
0.747503,0.843065217
0.747504,0.843069565
0.747506,0.843073913
0.747507,0.843078261
0.747509,0.843082609
0.747515,0.843086957
0.747516,0.843091304
0.74752,0.843095652
0.747522,0.8431
0.747523,0.843104348
0.747525,0.843117391
0.747528,0.843130435
0.747531,0.84313913
0.747532,0.843143478
0.747534,0.843147826
0.747536,0.843152174
0.747543,0.84316087
0.747545,0.843173913
0.747547,0.843178261
0.747548,0.8432
0.74755,0.843213043
0.747551,0.843226087
0.747553,0.84323913
0.747554,0.843243478
0.747555,0.843247826
0.747558,0.84326087
0.747559,0.843265217
0.74756,0.843269565
0.747561,0.843278261
0.747563,0.843291304
0.747564,0.843295652
0.747565,0.843304348
0.747566,0.843308696
0.747567,0.843313043
0.747568,0.843317391
0.747569,0.843321739
0.747571,0.843326087
0.747577,0.843334783
0.747581,0.84333913
0.747585,0.843347826
0.747587,0.843352174
0.747589,0.843356522
0.74759,0.84336087
0.747591,0.843365217
0.747592,0.843369565
0.747593,0.843373913
0.747594,0.843382609
0.747595,0.843391304
0.747596,0.843395652
0.747598,0.8434
0.747599,0.843404348
0.747601,0.843413043
0.747603,0.843417391
0.747606,0.843421739
0.747608,0.843426087
0.74761,0.843430435
0.747611,0.843434783
0.747613,0.84343913
0.747616,0.843443478
0.747617,0.843447826
0.747618,0.843452174
0.74762,0.84346087
0.747622,0.843465217
0.747623,0.843473913
0.747626,0.843478261
0.747627,0.843486957
0.747629,0.843491304
0.74763,0.843495652
0.747631,0.8435
0.747632,0.843504348
0.747633,0.843508696
0.747634,0.843517391
0.747635,0.843521739
0.747636,0.843534783
0.747637,0.84353913
0.747638,0.843547826
0.747639,0.843556522
0.747642,0.84356087
0.747643,0.843565217
0.747648,0.843586957
0.747649,0.843595652
0.74765,0.8436
0.747653,0.843604348
0.747655,0.843608696
0.747656,0.843613043
0.747659,0.843617391
0.74766,0.843621739
0.747661,0.843626087
0.747662,0.843630435
0.747664,0.843634783
0.747666,0.843643478
0.747668,0.843652174
0.74767,0.843656522
0.747671,0.843665217
0.747674,0.843673913
0.747675,0.843682609
0.747677,0.843686957
0.747681,0.843691304
0.747682,0.843695652
0.747685,0.8437
0.747686,0.843708696
0.747687,0.843713043
0.747688,0.843717391
0.747693,0.843721739
0.747694,0.843730435
0.747697,0.843734783
0.747701,0.84373913
0.747703,0.843743478
0.747707,0.843747826
0.747708,0.843752174
0.747711,0.84376087
0.747713,0.843769565
0.747716,0.843773913
0.747719,0.843782609
0.74772,0.843791304
0.747721,0.843795652
0.747727,0.8438
0.747728,0.843813043
0.747732,0.843826087
0.747733,0.843830435
0.747736,0.843834783
0.747738,0.84383913
0.747741,0.843847826
0.747742,0.843865217
0.747743,0.843869565
0.747744,0.843873913
0.747745,0.843878261
0.747746,0.843882609
0.747747,0.843891304
0.747749,0.8439
0.747751,0.843904348
0.747752,0.843908696
0.747753,0.843913043
0.747756,0.843917391
0.747757,0.843921739
0.747758,0.843934783
0.74776,0.84393913
0.747761,0.843943478
0.747763,0.843947826
0.747765,0.843952174
0.747766,0.843956522
0.747768,0.84396087
0.747769,0.843965217
0.74777,0.843969565
0.747771,0.843973913
0.747773,0.843978261
0.747774,0.843982609
0.747777,0.843986957
0.74778,0.843991304
0.747783,0.844
0.747784,0.844004348
0.747785,0.844008696
0.747788,0.844013043
0.747789,0.844017391
0.74779,0.844026087
0.747791,0.844030435
0.747792,0.844034783
0.747793,0.84403913
0.747795,0.844047826
0.747796,0.844052174
0.747797,0.844056522
0.747798,0.844065217
0.747799,0.844078261
0.7478,0.844082609
0.747801,0.844091304
0.747802,0.844095652
0.747803,0.8441
0.747805,0.844104348
0.747806,0.844113043
0.747807,0.844117391
0.747808,0.844121739
0.747811,0.844130435
0.747812,0.84413913
0.747814,0.844143478
0.747816,0.844152174
0.747817,0.844156522
0.747818,0.84416087
0.747819,0.844165217
0.74782,0.844173913
0.747821,0.844182609
0.747823,0.844191304
0.747824,0.8442
0.747825,0.844204348
0.747826,0.844208696
0.747827,0.844221739
0.747829,0.844226087
0.747832,0.844230435
0.747833,0.844243478
0.747834,0.844247826
0.747835,0.844252174
0.747836,0.84426087
0.74784,0.844265217
0.747841,0.844273913
0.747842,0.844278261
0.747843,0.844291304
0.747845,0.844295652
0.747848,0.8443
0.747851,0.844304348
0.747852,0.844308696
0.747853,0.844317391
0.747854,0.844321739
0.747855,0.844330435
0.747856,0.844343478
0.747857,0.844347826
0.74786,0.844352174
0.747861,0.844356522
0.747862,0.844369565
0.747863,0.844378261
0.747864,0.844391304
0.747865,0.844395652
0.747866,0.8444
0.747867,0.844404348
0.747868,0.844417391
0.747869,0.844421739
0.74787,0.844430435
0.747871,0.844434783
0.747874,0.844447826
0.747875,0.844456522
0.747878,0.844465217
0.747879,0.844473913
0.747884,0.844486957
0.747885,0.844491304
0.747886,0.844495652
0.747887,0.844504348
0.747889,0.844508696
0.74789,0.844513043
0.747891,0.844517391
0.747895,0.844521739
0.747896,0.844526087
0.747898,0.844534783
0.747899,0.84453913
0.747901,0.844547826
0.747902,0.844552174
0.747904,0.844556522
0.747905,0.84456087
0.747906,0.844565217
0.747908,0.844569565
0.747909,0.844578261
0.74791,0.844582609
0.747911,0.844591304
0.747912,0.844604348
0.747915,0.844608696
0.747916,0.844626087
0.747918,0.844630435
0.747921,0.844647826
0.747923,0.844656522
0.747924,0.84466087
0.747925,0.844669565
0.747926,0.844673913
0.74793,0.844678261
0.747931,0.844682609
0.747932,0.844686957
0.747934,0.844691304
0.747935,0.8447
0.74794,0.844704348
0.747942,0.844717391
0.747944,0.844730435
0.747945,0.844734783
0.747947,0.84473913
0.747948,0.844747826
0.74795,0.844752174
0.747951,0.844756522
0.747952,0.84476087
0.747954,0.844765217
0.747955,0.844769565
0.747958,0.844773913
0.747959,0.844778261
0.74796,0.844786957
0.747961,0.844795652
0.747964,0.8448
0.747965,0.844804348
0.747966,0.844808696
0.747969,0.844813043
0.747971,0.844817391
0.747972,0.844821739
0.747973,0.844830435
0.747975,0.84483913
0.747978,0.844843478
0.74798,0.844852174
0.747981,0.84486087
0.747982,0.844865217
0.747983,0.844878261
0.747984,0.844886957
0.747985,0.844895652
0.747988,0.844904348
0.74799,0.844908696
0.747991,0.844917391
0.747992,0.844926087
0.747993,0.844930435
0.747995,0.844934783
0.747996,0.84493913
0.748001,0.844952174
0.748003,0.844956522
0.748004,0.84496087
0.748007,0.844969565
0.748008,0.844973913
0.748011,0.844978261
0.748012,0.844982609
0.748013,0.844986957
0.748015,0.844991304
0.748017,0.844995652
0.748019,0.845004348
0.74802,0.845008696
0.748021,0.845017391
0.748022,0.845026087
0.748023,0.845034783
0.748024,0.84503913
0.748026,0.845047826
0.748029,0.845052174
0.748034,0.845065217
0.748036,0.845078261
0.748039,0.845091304
0.748045,0.845095652
0.748046,0.8451
0.748047,0.845104348
0.748049,0.845113043
0.74805,0.845117391
0.748052,0.845121739
0.748053,0.845126087
0.748054,0.845130435
0.748056,0.845143478
0.748057,0.845152174
0.748058,0.845156522
0.74806,0.845173913
0.748062,0.845182609
0.748063,0.845186957
0.748064,0.845191304
0.748068,0.845195652
0.748069,0.8452
0.74807,0.845204348
0.748071,0.845213043
0.748073,0.845221739
0.748076,0.845230435
0.748077,0.845234783
0.748078,0.84523913
0.74808,0.845243478
0.748083,0.845247826
0.748084,0.845256522
0.748086,0.84526087
0.748087,0.845265217
0.748088,0.845273913
0.74809,0.845278261
0.748093,0.845286957
0.748094,0.845291304
0.748095,0.845295652
0.748097,0.845304348
0.7481,0.845308696
0.748102,0.845313043
0.748104,0.845317391
0.748107,0.845321739
0.748109,0.845330435
0.748112,0.845334783
0.748113,0.845343478
0.748114,0.845347826
0.748115,0.845352174
0.748116,0.845356522
0.748119,0.84536087
0.74812,0.845365217
0.748122,0.845373913
0.748123,0.845386957
0.748125,0.845391304
0.74813,0.845395652
0.748131,0.8454
0.748133,0.845404348
0.748139,0.845413043
0.74814,0.845417391
0.748141,0.845426087
0.748142,0.845434783
0.748144,0.84543913
0.748147,0.845447826
0.748149,0.845452174
0.74815,0.845456522
0.748151,0.845465217
0.748153,0.845473913
0.748154,0.845478261
0.748156,0.845486957
0.748159,0.845495652
0.74816,0.8455
0.748161,0.845508696
0.748162,0.845513043
0.748163,0.845517391
0.748165,0.845526087
0.748166,0.845530435
0.748171,0.845534783
0.748172,0.845543478
0.748174,0.845547826
0.748176,0.845552174
0.748177,0.845556522
0.748178,0.84556087
0.74818,0.845565217
0.748181,0.845569565
0.748182,0.845573913
0.748185,0.845578261
0.748186,0.845586957
0.748188,0.845591304
0.748191,0.845595652
0.748194,0.845608696
0.748195,0.845613043
0.748198,0.845617391
0.748199,0.845621739
0.748203,0.845630435
0.748204,0.845634783
0.748207,0.84563913
0.748208,0.845652174
0.748209,0.84566087
0.74821,0.845665217
0.748214,0.845673913
0.748215,0.845682609
0.74822,0.845686957
0.748222,0.845691304
0.748223,0.8457
0.748224,0.845704348
0.748225,0.845708696
0.748226,0.845717391
0.748227,0.845721739
0.748233,0.845726087
0.748235,0.845730435
0.748236,0.84573913
0.748237,0.845747826
0.748239,0.845756522
0.74824,0.845765217
0.748241,0.845769565
0.748242,0.845773913
0.748244,0.845782609
0.748245,0.845786957
0.748246,0.845795652
0.748247,0.845804348
0.748249,0.845808696
0.748253,0.845813043
0.748256,0.845817391
0.748259,0.845826087
0.74826,0.845830435
0.748261,0.84583913
0.748264,0.845847826
0.748266,0.845852174
0.748268,0.845856522
0.748269,0.84586087
0.748271,0.845865217
0.748272,0.845878261
0.748273,0.845882609
0.748274,0.845886957
0.748275,0.845895652
0.748277,0.8459
0.748279,0.845904348
0.74828,0.845908696
0.748281,0.845913043
0.748283,0.845934783
0.748284,0.84593913
0.748285,0.845943478
0.748286,0.845952174
0.748287,0.845956522
0.748288,0.84596087
0.748289,0.845965217
0.748291,0.845973913
0.748292,0.845978261
0.748295,0.845982609
0.748296,0.845986957
0.748301,0.845991304
0.748302,0.846
0.748303,0.846008696
0.748304,0.846013043
0.748306,0.846026087
0.748307,0.846030435
0.748308,0.846034783
0.748309,0.84603913
0.74831,0.846043478
0.748311,0.846047826
0.748314,0.846052174
0.748315,0.846056522
0.748316,0.84606087
0.748317,0.846065217
0.748319,0.846069565
0.74832,0.846073913
0.748322,0.846078261
0.748325,0.846082609
0.748326,0.846091304
0.748328,0.846095652
0.748329,0.8461
0.74833,0.846108696
0.748332,0.846113043
0.748333,0.846117391
0.748334,0.846121739
0.748335,0.846126087
0.748336,0.846130435
0.748337,0.846134783
0.748342,0.84613913
0.748343,0.846143478
0.748344,0.846152174
0.748346,0.846165217
0.748347,0.846169565
0.748348,0.846186957
0.748351,0.846191304
0.748358,0.8462
0.748359,0.846204348
0.74836,0.846208696
0.748361,0.846217391
0.748362,0.846230435
0.748363,0.846243478
0.748364,0.846247826
0.748365,0.846252174
0.748368,0.84626087
0.74837,0.846265217
0.748371,0.846273913
0.748372,0.846282609
0.748374,0.846291304
0.748376,0.846295652
0.748377,0.8463
0.748378,0.846304348
0.748379,0.846308696
0.74838,0.846313043
0.748382,0.846317391
0.748383,0.846326087
0.748384,0.846334783
0.748386,0.846343478
0.748388,0.846347826
0.748389,0.84636087
0.74839,0.846369565
0.748394,0.846373913
0.748395,0.846382609
0.748396,0.846386957
0.748399,0.8464
0.748401,0.846404348
0.748403,0.846408696
0.748404,0.846417391
0.74841,0.846421739
0.748413,0.846426087
0.748414,0.846430435
0.748415,0.846443478
0.748418,0.846447826
0.748419,0.846465217
0.748422,0.846478261
0.748424,0.846482609
0.748428,0.846486957
0.748429,0.846491304
0.74843,0.846495652
0.748431,0.846508696
0.748432,0.846517391
0.748433,0.846521739
0.748434,0.846526087
0.748436,0.846530435
0.748438,0.846534783
0.748439,0.84653913
0.748441,0.846552174
0.748446,0.846556522
0.748447,0.846569565
0.748449,0.846573913
0.748451,0.846578261
0.748452,0.846582609
0.748455,0.846591304
0.748456,0.846595652
0.748457,0.846608696
0.748458,0.846617391
0.748461,0.846647826
0.748462,0.846652174
0.748463,0.846656522
0.748466,0.84666087
0.748468,0.846669565
0.74847,0.846682609
0.748471,0.846686957
0.748475,0.846691304
0.748478,0.846695652
0.748479,0.8467
0.74848,0.846708696
0.748481,0.846721739
0.748483,0.846726087
0.748486,0.846730435
0.748487,0.846734783
0.748488,0.84673913
0.748492,0.846747826
0.748493,0.846752174
0.748494,0.846765217
0.748497,0.846769565
0.748498,0.846778261
0.748499,0.846782609
0.748503,0.846791304
0.748504,0.846795652
0.748505,0.8468
0.748506,0.846813043
0.748507,0.846817391
0.748508,0.846826087
0.748509,0.846834783
0.74851,0.84683913
0.748511,0.846843478
0.748512,0.846847826
0.748513,0.846856522
0.748514,0.84686087
0.748517,0.846865217
0.74852,0.846869565
0.748522,0.846878261
0.748523,0.846886957
0.748524,0.846895652
0.748526,0.8469
0.748528,0.846904348
0.748529,0.846908696
0.748531,0.846913043
0.748532,0.846917391
0.748533,0.846926087
0.748534,0.846930435
0.748535,0.846934783
0.748536,0.846943478
0.748537,0.846947826
0.748538,0.846956522
0.748541,0.846965217
0.748544,0.846969565
0.748545,0.846973913
0.748546,0.846978261
0.748547,0.846982609
0.748551,0.846986957
0.748552,0.846991304
0.748553,0.847
0.748554,0.847004348
0.748556,0.847013043
0.748557,0.847021739
0.748558,0.847026087
0.748559,0.847030435
0.748563,0.84703913
0.748565,0.847043478
0.748566,0.847052174
0.748568,0.84706087
0.748571,0.847069565
0.748572,0.847073913
0.748573,0.847078261
0.748574,0.847082609
0.748576,0.847095652
0.748579,0.8471
0.74858,0.847117391
0.748581,0.847121739
0.748582,0.847126087
0.748583,0.847130435
0.748584,0.84713913
0.748585,0.847143478
0.748586,0.847147826
0.748587,0.847156522
0.748588,0.847169565
0.748589,0.847178261
0.74859,0.847186957
0.748591,0.847191304
0.748592,0.847195652
0.748599,0.847204348
0.7486,0.847217391
0.748601,0.847221739
0.748602,0.847230435
0.748603,0.847247826
0.748604,0.847256522
0.748607,0.847265217
0.748608,0.847269565
0.748609,0.847273913
0.74861,0.847278261
0.748612,0.847282609
0.748613,0.847286957
0.748615,0.8473
0.748616,0.847304348
0.748617,0.847308696
0.748618,0.847330435
0.748621,0.847334783
0.748623,0.84733913
0.748624,0.847343478
0.748628,0.84736087
0.748629,0.847365217
0.74863,0.847369565
0.748632,0.847373913
0.748634,0.847382609
0.748637,0.847386957
0.748638,0.847395652
0.748639,0.8474
0.748644,0.847404348
0.748647,0.847413043
0.748648,0.847421739
0.74865,0.847434783
0.748653,0.847443478
0.748654,0.847456522
0.748655,0.847465217
0.748657,0.847469565
0.748659,0.847473913
0.748661,0.847482609
0.748662,0.847486957
0.748664,0.847491304
0.748665,0.8475
0.748666,0.847504348
0.748667,0.847508696
0.748669,0.847513043
0.74867,0.847517391
0.748675,0.847526087
0.748676,0.847530435
0.748678,0.84753913
0.748683,0.847543478
0.748684,0.847552174
0.748685,0.847556522
0.748686,0.84756087
0.748687,0.847569565
0.748688,0.847573913
0.748689,0.847578261
0.74869,0.847591304
0.748691,0.847595652
0.748692,0.8476
0.748694,0.847604348
0.748699,0.847608696
0.748701,0.847613043
0.748702,0.847617391
0.748704,0.847626087
0.748705,0.847634783
0.748706,0.847643478
0.748707,0.847656522
0.748709,0.84766087
0.74871,0.847665217
0.748713,0.847673913
0.748714,0.847678261
0.748715,0.847695652
0.748717,0.8477
0.748718,0.847708696
0.748719,0.847717391
0.748722,0.847721739
0.748726,0.847726087
0.748727,0.847730435
0.748728,0.847734783
0.748729,0.84773913
0.74873,0.847747826
0.748731,0.847752174
0.748734,0.847756522
0.748738,0.847765217
0.74874,0.847786957
0.748741,0.847791304
0.748743,0.847795652
0.748745,0.8478
0.748746,0.847804348
0.74875,0.847808696
0.748751,0.847813043
0.748752,0.847821739
0.748753,0.847826087
0.748754,0.847830435
0.748755,0.847834783
0.748757,0.84783913
0.748758,0.847852174
0.748759,0.847856522
0.748761,0.84786087
0.748762,0.847865217
0.748764,0.847869565
0.748766,0.847873913
0.748767,0.847878261
0.748772,0.847882609
0.748773,0.847891304
0.748775,0.847895652
0.748776,0.847904348
0.748777,0.847913043
0.748778,0.847921739
0.748781,0.847930435
0.748784,0.847934783
0.748785,0.84793913
0.748789,0.847943478
0.74879,0.847947826
0.748791,0.847952174
0.748792,0.847956522
0.748793,0.84796087
0.748795,0.847969565
0.748798,0.847973913
0.748801,0.847978261
0.748802,0.847991304
0.748803,0.847995652
0.748804,0.848004348
0.748805,0.848008696
0.748808,0.848017391
0.748809,0.848026087
0.74881,0.848030435
0.748811,0.848034783
0.748815,0.848043478
0.748816,0.848056522
0.748817,0.84806087
0.748819,0.848065217
0.748821,0.848073913
0.748822,0.848078261
0.748823,0.848086957
0.748825,0.848095652
0.748827,0.848104348
0.74883,0.848108696
0.748832,0.848113043
0.748833,0.848117391
0.748835,0.848121739
0.748837,0.848126087
0.748839,0.848134783
0.74884,0.84813913
0.748841,0.848143478
0.748842,0.848147826
0.748843,0.848156522
0.748844,0.84816087
0.748845,0.848165217
0.74885,0.848169565
0.748851,0.848178261
0.748853,0.848182609
0.748857,0.848186957
0.748858,0.848191304
0.748861,0.848195652
0.748863,0.848217391
0.748865,0.848221739
0.748866,0.848226087
0.748867,0.848230435
0.748868,0.84823913
0.748869,0.848247826
0.748871,0.848252174
0.748875,0.848256522
0.748876,0.848265217
0.748879,0.848269565
0.74888,0.848278261
0.748881,0.848286957
0.748885,0.848291304
0.748886,0.848295652
0.748888,0.8483
0.74889,0.848304348
0.748891,0.848308696
0.748893,0.848326087
0.748894,0.848330435
0.748899,0.848334783
0.748901,0.84833913
0.748903,0.848347826
0.748905,0.848365217
0.748907,0.848369565
0.748908,0.848378261
0.748909,0.848386957
0.74891,0.848391304
0.748911,0.8484
0.748912,0.848404348
0.748914,0.848408696
0.748915,0.848417391
0.748916,0.848421739
0.748917,0.848426087
0.748921,0.848430435
0.748923,0.848447826
0.748925,0.848452174
0.748926,0.848456522
0.748927,0.848465217
0.748928,0.848469565
0.748929,0.848473913
0.74893,0.848478261
0.748932,0.848486957
0.748933,0.8485
0.748936,0.848504348
0.748937,0.848513043
0.748938,0.848517391
0.748939,0.848530435
0.748941,0.848534783
0.748942,0.84853913
0.748943,0.848543478
0.748944,0.848547826
0.748947,0.848552174
0.748952,0.848556522
0.748953,0.848565217
0.748954,0.848573913
0.748955,0.848578261
0.748956,0.848582609
0.748958,0.848586957
0.74896,0.848591304
0.748961,0.848595652
0.748962,0.848604348
0.748963,0.848608696
0.748964,0.848617391
0.748965,0.848621739
0.748966,0.848626087
0.748967,0.84863913
0.748968,0.848647826
0.748969,0.848656522
0.74897,0.84866087
0.748971,0.848669565
0.748972,0.848673913
0.748973,0.848678261
0.748976,0.848686957
0.748978,0.848691304
0.748979,0.8487
0.74898,0.848708696
0.748981,0.848717391
0.748982,0.848726087
0.748983,0.848730435
0.748988,0.848734783
0.748989,0.84873913
0.74899,0.848743478
0.748991,0.848747826
0.748992,0.848752174
0.748994,0.848765217
0.748995,0.848773913
0.748996,0.848782609
0.748997,0.848786957
0.748998,0.848791304
0.749005,0.848795652
0.749007,0.8488
0.749008,0.848804348
0.749009,0.848813043
0.74901,0.848821739
0.749011,0.848830435
0.749013,0.848834783
0.749014,0.84883913
0.749016,0.848843478
0.749017,0.848847826
0.749019,0.848852174
0.749021,0.848856522
0.749023,0.84886087
0.749024,0.848865217
0.749025,0.848869565
0.749027,0.848873913
0.749028,0.848878261
0.74903,0.848886957
0.749031,0.848891304
0.749032,0.848895652
0.749036,0.8489
0.749037,0.848908696
0.749041,0.848921739
0.749042,0.848930435
0.749043,0.848943478
0.749044,0.848947826
0.749045,0.848952174
0.749046,0.848956522
0.749048,0.84896087
0.74905,0.848965217
0.749051,0.848969565
0.749053,0.848973913
0.749054,0.848978261
0.749055,0.848986957
0.749058,0.848991304
0.74906,0.848995652
0.749061,0.849
0.749062,0.849004348
0.749064,0.849013043
0.749065,0.849017391
0.749069,0.849021739
0.749071,0.849056522
0.749072,0.84906087
0.749074,0.849069565
0.749075,0.849073913
0.749076,0.849082609
0.749078,0.849086957
0.749079,0.849091304
0.749081,0.849095652
0.749082,0.8491
0.749084,0.849104348
0.749087,0.849117391
0.749088,0.849126087
0.749089,0.849134783
0.74909,0.84913913
0.749091,0.849143478
0.749092,0.849152174
0.749093,0.849156522
0.749096,0.849165217
0.749098,0.849169565
0.749099,0.849173913
0.749102,0.849191304
0.749103,0.849195652
0.749104,0.849204348
0.749107,0.849208696
0.749109,0.849217391
0.74911,0.849221739
0.749111,0.849226087
0.749113,0.849230435
0.749114,0.849243478
0.749121,0.849247826
0.749122,0.849252174
0.749123,0.84926087
0.749125,0.849265217
0.749126,0.849273913
0.749127,0.849278261
0.749128,0.849282609
0.74913,0.849286957
0.749134,0.849295652
0.749137,0.8493
0.749138,0.849308696
0.74914,0.849313043
0.749141,0.849326087
0.749142,0.849334783
0.749143,0.849343478
0.749147,0.849352174
0.749149,0.849356522
0.749153,0.849365217
0.749154,0.849373913
0.749158,0.849386957
0.749159,0.849391304
0.749162,0.849404348
0.749163,0.849413043
0.749164,0.849417391
0.749166,0.849421739
0.74917,0.849430435
0.749172,0.84943913
0.749173,0.849443478
0.749174,0.849452174
0.749175,0.849456522
0.749176,0.84946087
0.749177,0.849473913
0.749178,0.849482609
0.749179,0.849486957
0.74918,0.849491304
0.749183,0.849495652
0.749185,0.8495
0.749186,0.849504348
0.749187,0.849521739
0.749189,0.849526087
0.74919,0.849530435
0.749192,0.849534783
0.749193,0.84953913
0.749195,0.849543478
0.749196,0.849552174
0.7492,0.849556522
0.749202,0.84956087
0.749204,0.849573913
0.749206,0.849578261
0.749209,0.849582609
0.749214,0.849586957
0.749216,0.849591304
0.749222,0.849604348
0.749223,0.849617391
0.749225,0.849621739
0.749227,0.849626087
0.74923,0.849630435
0.749231,0.84963913
0.749232,0.849643478
0.749233,0.849647826
0.749234,0.849652174
0.749235,0.849656522
0.749236,0.849665217
0.749238,0.849669565
0.749241,0.849673913
0.749242,0.849682609
0.749244,0.849686957
0.749246,0.849695652
0.749248,0.8497
0.749249,0.849708696
0.74925,0.849713043
0.749253,0.849726087
0.749255,0.849730435
0.749256,0.849734783
0.749257,0.84973913
0.749258,0.849743478
0.74926,0.849747826
0.749261,0.84976087
0.749264,0.849769565
0.749265,0.849782609
0.749266,0.849795652
0.749267,0.8498
0.749271,0.849813043
0.749274,0.849817391
0.749275,0.849826087
0.749277,0.849830435
0.749278,0.84983913
0.749279,0.849843478
0.74928,0.849852174
0.749281,0.84986087
0.749282,0.849865217
0.749283,0.849869565
0.749288,0.849873913
0.749289,0.849878261
0.749291,0.849882609
0.749292,0.849886957
0.749293,0.849891304
0.749295,0.849895652
0.749297,0.8499
0.749298,0.849904348
0.749301,0.849908696
0.749302,0.849917391
0.749303,0.849921739
0.749304,0.849926087
0.749306,0.849930435
0.74931,0.849934783
0.749312,0.849943478
0.749313,0.849947826
0.749315,0.849952174
0.749316,0.849969565
0.749318,0.849973913
0.749319,0.849986957
0.749322,0.85
0.749323,0.850004348
0.749324,0.850013043
0.749326,0.850017391
0.749327,0.850021739
0.749328,0.850026087
0.749329,0.850030435
0.74933,0.850034783
0.749332,0.85003913
0.749334,0.850052174
0.749335,0.85006087
0.749337,0.850073913
0.749338,0.850078261
0.749341,0.850086957
0.749342,0.850091304
0.749343,0.8501
0.749344,0.850108696
0.749347,0.850113043
0.74935,0.850117391
0.749352,0.850126087
0.749353,0.850134783
0.749354,0.85013913
0.749355,0.850143478
0.749356,0.850147826
0.749357,0.850152174
0.749359,0.850156522
0.74936,0.85016087
0.749361,0.850173913
0.749362,0.850178261
0.749363,0.850182609
0.749364,0.850191304
0.749366,0.8502
0.749368,0.850208696
0.749369,0.850213043
0.74937,0.850217391
0.749371,0.850221739
0.749372,0.850226087
0.749373,0.850234783
0.749375,0.850243478
0.749376,0.850256522
0.749377,0.850265217
0.749381,0.850269565
0.749382,0.850273913
0.749383,0.850286957
0.749385,0.850295652
0.749387,0.850304348
0.74939,0.850308696
0.749392,0.850313043
0.749393,0.850317391
0.749396,0.850321739
0.749397,0.850326087
0.749398,0.850330435
0.749399,0.850334783
0.749401,0.85033913
0.749402,0.850343478
0.749404,0.850347826
0.749405,0.850356522
0.749406,0.850365217
0.749407,0.850369565
0.749408,0.850373913
0.749411,0.850378261
0.749412,0.850382609
0.749413,0.850386957
0.749414,0.850395652
0.749415,0.8504
0.749416,0.850404348
0.749417,0.850408696
0.74942,0.850417391
0.749421,0.850426087
0.749422,0.850430435
0.749426,0.850434783
0.749427,0.85043913
0.749428,0.850443478
0.74943,0.850456522
0.749431,0.85046087
0.749432,0.850465217
0.749434,0.850469565
0.749435,0.850473913
0.749436,0.850478261
0.749438,0.850482609
0.749439,0.850486957
0.749444,0.850491304
0.749446,0.850495652
0.749448,0.850504348
0.749449,0.850513043
0.74945,0.850526087
0.749452,0.850530435
0.749453,0.850534783
0.749455,0.85053913
0.749459,0.850543478
0.74946,0.850547826
0.749461,0.850552174
0.749462,0.850556522
0.749465,0.85056087
0.749467,0.850569565
0.749468,0.850573913
0.749469,0.850582609
0.74947,0.850586957
0.749471,0.850591304
0.749474,0.8506
0.749475,0.850604348
0.749476,0.850608696
0.749477,0.850613043
0.749478,0.850617391
0.749479,0.850621739
0.74948,0.850626087
0.749482,0.85063913
0.749484,0.850643478
0.749485,0.850652174
0.749486,0.85066087
0.749487,0.850665217
0.749488,0.850669565
0.749489,0.850673913
0.74949,0.850678261
0.749494,0.850691304
0.749495,0.850695652
0.749496,0.850704348
0.749499,0.850713043
0.749502,0.850717391
0.749503,0.850721739
0.749504,0.850726087
0.749505,0.850734783
0.749506,0.85073913
0.749507,0.850743478
0.749508,0.850747826
0.74951,0.850752174
0.749512,0.850756522
0.749514,0.85076087
0.749515,0.850765217
0.749518,0.850773913
0.749519,0.850782609
0.749521,0.850791304
0.749525,0.850795652
0.749527,0.8508
0.749528,0.850813043
0.749529,0.850821739
0.74953,0.850826087
0.749531,0.850830435
0.749532,0.85083913
0.749533,0.850843478
0.749536,0.850852174
0.749537,0.850856522
0.749538,0.85086087
0.749539,0.850865217
0.749541,0.850873913
0.749548,0.850882609
0.749549,0.850895652
0.749551,0.850913043
0.749554,0.850921739
0.749556,0.850926087
0.749558,0.850934783
0.74956,0.85093913
0.749562,0.850952174
0.749566,0.850956522
0.749571,0.85096087
0.749572,0.850965217
0.749573,0.850969565
0.749576,0.850973913
0.749577,0.850982609
0.749578,0.850986957
0.749579,0.850991304
0.749582,0.850995652
0.749584,0.851
0.749587,0.851004348
0.74959,0.851017391
0.749591,0.851026087
0.749592,0.851034783
0.749593,0.851043478
0.749594,0.851052174
0.749596,0.851056522
0.749597,0.851073913
0.749598,0.851082609
0.749599,0.851086957
0.7496,0.851095652
0.749606,0.8511
0.749607,0.851104348
0.749608,0.851108696
0.74961,0.851113043
0.749611,0.851121739
0.749612,0.851126087
0.749616,0.85113913
0.749617,0.851143478
0.74962,0.851147826
0.749621,0.851156522
0.749622,0.85116087
0.749623,0.851169565
0.749625,0.851182609
0.749626,0.851204348
0.749627,0.851208696
0.749628,0.851221739
0.749631,0.851226087
0.749634,0.851243478
0.749635,0.851247826
0.749636,0.851256522
0.749641,0.851265217
0.749644,0.851278261
0.749645,0.851282609
0.749646,0.851286957
0.74965,0.851291304
0.749652,0.851295652
0.749654,0.8513
0.749657,0.851308696
0.749658,0.851313043
0.749659,0.851317391
