,PC1,PC2,Type
S_550.L1S133.s.1.sequence,-0.416716403,-0.117805128,Individual I_Gut
S_550.L1S134.s.1.sequence,-0.391991394,-0.131519585,Individual I_Gut
S_550.L1S135.s.1.sequence,-0.40270553,-0.104838815,Individual I_Gut
S_550.L1S136.s.1.sequence,-0.439791068,-0.137889494,Individual I_Gut
S_550.L1S137.s.1.sequence,-0.295592466,-0.098671679,Individual I_Gut
S_550.L1S138.s.1.sequence,-0.37972918,-0.06866038,Individual I_Gut
S_550.L1S139.s.1.sequence,-0.445011807,-0.140176692,Individual I_Gut
S_550.L1S140.s.1.sequence,-0.489075879,-0.162803864,Individual I_Gut
S_550.L1S141.s.1.sequence,-0.497553819,-0.169061088,Individual I_Gut
S_550.L1S142.s.1.sequence,-0.308296748,-0.049675888,Individual I_Gut
S_550.L1S143.s.1.sequence,-0.488587034,-0.163437508,Individual I_Gut
S_550.L1S144.s.1.sequence,-0.321246336,-0.032894236,Individual I_Gut
S_550.L1S145.s.1.sequence,-0.445978601,-0.134207399,Individual I_Gut
S_550.L1S146.s.1.sequence,-0.486207822,-0.172780824,Individual I_Gut
S_550.L1S147.s.1.sequence,-0.3477613,-0.07421808,Individual I_Gut
S_550.L1S148.s.1.sequence,-0.373817263,-0.08060393,Individual I_Gut
S_550.L1S149.s.1.sequence,-0.402353331,-0.12240429,Individual I_Gut
S_550.L1S150.s.1.sequence,-0.328796912,-0.051504279,Individual I_Gut
S_550.L1S151.s.1.sequence,-0.332832419,-0.038874962,Individual I_Gut
S_550.L1S152.s.1.sequence,-0.488587449,-0.16902358,Individual I_Gut
S_550.L1S153.s.1.sequence,-0.351349551,-0.05421739,Individual I_Gut
S_550.L1S154.s.1.sequence,-0.48346795,-0.169055477,Individual I_Gut
S_550.L1S155.s.1.sequence,-0.475674659,-0.163145637,Individual I_Gut
S_550.L1S156.s.1.sequence,-0.439908003,-0.150401659,Individual I_Gut
S_550.L1S157.s.1.sequence,-0.496178086,-0.174917325,Individual I_Gut
S_550.L1S158.s.1.sequence,-0.485412435,-0.169464555,Individual I_Gut
S_550.L1S159.s.1.sequence,-0.443370784,-0.151897846,Individual I_Gut
S_550.L1S160.s.1.sequence,-0.430004469,-0.14125184,Individual I_Gut
S_550.L1S161.s.1.sequence,-0.47681452,-0.16719627,Individual I_Gut
S_550.L1S162.s.1.sequence,-0.475935881,-0.168360202,Individual I_Gut
S_550.L1S163.s.1.sequence,-0.49086003,-0.17034523,Individual I_Gut
S_550.L1S164.s.1.sequence,-0.459736862,-0.156347829,Individual I_Gut
S_550.L1S165.s.1.sequence,-0.330829911,-0.045855094,Individual I_Gut
S_550.L1S166.s.1.sequence,-0.392065111,-0.131166364,Individual I_Gut
S_550.L1S167.s.1.sequence,-0.45640265,-0.154123876,Individual I_Gut
S_550.L1S168.s.1.sequence,-0.475740195,-0.157015499,Individual I_Gut
S_550.L1S169.s.1.sequence,-0.373494674,-0.071756713,Individual I_Gut
S_550.L1S170.s.1.sequence,-0.480167598,-0.168193219,Individual I_Gut
S_550.L1S171.s.1.sequence,-0.467963519,-0.160646839,Individual I_Gut
S_550.L1S172.s.1.sequence,-0.470780307,-0.161531093,Individual I_Gut
S_550.L1S173.s.1.sequence,-0.472953379,-0.161763642,Individual I_Gut
S_550.L1S174.s.1.sequence,-0.462952895,-0.155414313,Individual I_Gut
S_550.L1S175.s.1.sequence,-0.260020705,-0.064707571,Individual I_Gut
S_550.L1S176.s.1.sequence,-0.123745196,-0.043791304,Individual I_Gut
S_550.L1S177.s.1.sequence,-0.47169906,-0.164069926,Individual I_Gut
S_550.L1S178.s.1.sequence,-0.252215656,-0.060364222,Individual I_Gut
S_550.L1S179.s.1.sequence,-0.490956116,-0.167444711,Individual I_Gut
S_550.L1S180.s.1.sequence,-0.49624829,-0.165183946,Individual I_Gut
S_550.L1S181.s.1.sequence,-0.492769701,-0.168782456,Individual I_Gut
S_550.L1S182.s.1.sequence,-0.4883139,-0.161292695,Individual I_Gut
S_550.L1S183.s.1.sequence,-0.462776533,-0.158255364,Individual I_Gut
S_550.L1S184.s.1.sequence,-0.487830058,-0.168633631,Individual I_Gut
S_550.L1S185.s.1.sequence,-0.498996643,-0.172060435,Individual I_Gut
S_550.L1S186.s.1.sequence,-0.469586076,-0.163565179,Individual I_Gut
S_550.L1S187.s.1.sequence,-0.452143327,-0.154644296,Individual I_Gut
S_550.L1S188.s.1.sequence,-0.456819491,-0.15730152,Individual I_Gut
S_550.L1S189.s.1.sequence,-0.461459899,-0.157956252,Individual I_Gut
S_550.L1S190.s.1.sequence,-0.44250611,-0.151365191,Individual I_Gut
S_550.L1S191.s.1.sequence,-0.412746421,-0.138422472,Individual I_Gut
S_550.L1S193.s.1.sequence,-0.465558832,-0.164032941,Individual I_Gut
S_550.L1S194.s.1.sequence,-0.441976679,-0.150746508,Individual I_Gut
S_550.L1S195.s.1.sequence,-0.261906104,-0.025731437,Individual I_Gut
S_550.L1S196.s.1.sequence,-0.476268236,-0.161016147,Individual I_Gut
S_550.L1S197.s.1.sequence,-0.462643767,-0.159337604,Individual I_Gut
S_550.L1S198.s.1.sequence,-0.407702418,-0.126445033,Individual I_Gut
S_550.L1S199.s.1.sequence,-0.487200698,-0.169134647,Individual I_Gut
S_550.L1S200.s.1.sequence,-0.48111852,-0.167386194,Individual I_Gut
S_550.L1S201.s.1.sequence,-0.488845878,-0.165386963,Individual I_Gut
S_550.L1S202.s.1.sequence,-0.395361549,-0.028315399,Individual I_Gut
S_550.L1S203.s.1.sequence,-0.475081764,-0.163571644,Individual I_Gut
S_550.L1S204.s.1.sequence,-0.49006369,-0.163934164,Individual I_Gut
S_550.L1S205.s.1.sequence,-0.480693517,-0.165614232,Individual I_Gut
S_550.L1S206.s.1.sequence,-0.484677057,-0.168078778,Individual I_Gut
S_550.L1S207.s.1.sequence,-0.490357279,-0.172467507,Individual I_Gut
S_550.L1S208.s.1.sequence,-0.468125112,-0.162701223,Individual I_Gut
S_550.L1S209.s.1.sequence,-0.48043658,-0.167386259,Individual I_Gut
S_550.L1S210.s.1.sequence,-0.484006432,-0.169427609,Individual I_Gut
S_550.L1S212.s.1.sequence,-0.311139133,-0.074211819,Individual I_Gut
S_550.L1S213.s.1.sequence,-0.451309301,-0.157968223,Individual I_Gut
S_550.L1S214.s.1.sequence,-0.322298977,-0.114190094,Individual I_Gut
S_550.L1S215.s.1.sequence,-0.424535351,-0.14687863,Individual I_Gut
S_550.L1S216.s.1.sequence,-0.440175688,-0.142401954,Individual I_Gut
S_550.L1S217.s.1.sequence,-0.207544187,0.014165822,Individual I_Gut
S_550.L1S218.s.1.sequence,-0.42427308,-0.122947832,Individual I_Gut
S_550.L1S219.s.1.sequence,-0.411399374,-0.09669601,Individual I_Gut
S_550.L1S220.s.1.sequence,-0.467146052,-0.162463438,Individual I_Gut
S_550.L1S221.s.1.sequence,-0.470308826,-0.161296458,Individual I_Gut
S_550.L1S222.s.1.sequence,-0.269442288,-0.065422976,Individual I_Gut
S_550.L1S223.s.1.sequence,-0.396426545,-0.125003711,Individual I_Gut
S_550.L1S224.s.1.sequence,-0.433836843,-0.136200483,Individual I_Gut
S_550.L1S225.s.1.sequence,-0.44154837,-0.138485231,Individual I_Gut
S_550.L1S226.s.1.sequence,-0.438684897,-0.145262241,Individual I_Gut
S_550.L1S228.s.1.sequence,-0.447818394,-0.152161418,Individual I_Gut
S_550.L1S229.s.1.sequence,-0.465339821,-0.163817683,Individual I_Gut
S_550.L1S231.s.1.sequence,-0.467811444,-0.162593713,Individual I_Gut
S_550.L1S232.s.1.sequence,-0.45995469,-0.159677735,Individual I_Gut
S_550.L1S233.s.1.sequence,-0.432999919,-0.145272622,Individual I_Gut
S_550.L1S234.s.1.sequence,-0.448554838,-0.15635499,Individual I_Gut
S_550.L1S235.s.1.sequence,-0.454424018,-0.154438447,Individual I_Gut
S_550.L1S236.s.1.sequence,-0.431163183,-0.146856587,Individual I_Gut
S_550.L1S237.s.1.sequence,-0.386028469,-0.13492466,Individual I_Gut
S_550.L1S238.s.1.sequence,-0.469787246,-0.156048108,Individual I_Gut
S_550.L1S239.s.1.sequence,-0.272209862,-0.062781734,Individual I_Gut
S_550.L1S240.s.1.sequence,-0.451794387,-0.150747602,Individual I_Gut
S_550.L1S241.s.1.sequence,-0.276601814,-0.080308439,Individual I_Gut
S_550.L1S242.s.1.sequence,-0.449937265,-0.147840763,Individual I_Gut
S_550.L1S243.s.1.sequence,-0.468723481,-0.16334086,Individual I_Gut
S_550.L1S244.s.1.sequence,-0.472369919,-0.165286682,Individual I_Gut
S_550.L1S245.s.1.sequence,-0.457110251,-0.15261767,Individual I_Gut
S_550.L1S246.s.1.sequence,-0.464011826,-0.15889466,Individual I_Gut
S_550.L1S247.s.1.sequence,-0.468626455,-0.162914142,Individual I_Gut
S_550.L1S248.s.1.sequence,-0.422527063,-0.137440216,Individual I_Gut
S_550.L1S249.s.1.sequence,-0.4027258,-0.133633539,Individual I_Gut
S_550.L1S250.s.1.sequence,-0.429767769,-0.147495279,Individual I_Gut
S_550.L1S251.s.1.sequence,-0.442339018,-0.149938662,Individual I_Gut
S_550.L1S252.s.1.sequence,-0.427420317,-0.146104618,Individual I_Gut
S_550.L1S253.s.1.sequence,-0.406547125,-0.137373273,Individual I_Gut
S_550.L1S254.s.1.sequence,-0.423025379,-0.142535668,Individual I_Gut
S_550.L1S255.s.1.sequence,-0.398639165,-0.132238246,Individual I_Gut
S_550.L1S256.s.1.sequence,-0.437246552,-0.137447338,Individual I_Gut
S_550.L1S257.s.1.sequence,-0.410509135,-0.13728886,Individual I_Gut
S_550.L1S258.s.1.sequence,-0.370835816,-0.117799132,Individual I_Gut
S_550.L1S259.s.1.sequence,-0.369468592,-0.127899823,Individual I_Gut
S_550.L1S260.s.1.sequence,-0.40222184,-0.134599736,Individual I_Gut
S_550.L1S261.s.1.sequence,-0.25602034,-0.069379646,Individual I_Gut
S_550.L1S262.s.1.sequence,-0.368387352,-0.112093561,Individual I_Gut
S_550.L1S263.s.1.sequence,-0.385153198,-0.131448677,Individual I_Gut
S_550.L1S264.s.1.sequence,-0.212263557,-0.066217032,Individual I_Gut
S_550.L1S266.s.1.sequence,-0.420958467,-0.143890335,Individual I_Gut
S_550.L1S267.s.1.sequence,-0.405444799,-0.140877338,Individual I_Gut
S_550.L1S268.s.1.sequence,-0.337966103,-0.128038431,Individual I_Gut
S_550.L1S269.s.1.sequence,-0.409584828,-0.143341599,Individual I_Gut
S_550.L1S270.s.1.sequence,-0.443937775,-0.152508963,Individual I_Gut
S_550.L1S271.s.1.sequence,-0.407596404,-0.138610848,Individual I_Gut
S_550.L1S272.s.1.sequence,-0.288463687,0.011304005,Individual I_Gut
S_550.L1S273.s.1.sequence,-0.461247317,-0.159043689,Individual I_Gut
S_550.L1S274.s.1.sequence,0.135586031,-0.030197593,Individual I_Gut
S_550.L1S275.s.1.sequence,-0.48452596,-0.170558796,Individual I_Gut
S_550.L1S276.s.1.sequence,-0.427395616,-0.146518113,Individual I_Gut
S_550.L1S277.s.1.sequence,-0.450412283,-0.155135575,Individual I_Gut
S_550.L1S278.s.1.sequence,-0.339339639,-0.119479145,Individual I_Gut
S_550.L1S279.s.1.sequence,-0.281513473,-0.006122914,Individual I_Gut
S_550.L1S280.s.1.sequence,-0.266799652,-0.018176046,Individual I_Gut
S_550.L1S281.s.1.sequence,-0.372668269,-0.134285036,Individual I_Gut
S_550.L1S282.s.1.sequence,-0.250053836,-0.05087202,Individual I_Gut
S_550.L1S283.s.1.sequence,-0.306847875,0.023108366,Individual I_Gut
S_550.L1S284.s.1.sequence,-0.391700855,-0.13481641,Individual I_Gut
S_550.L1S285.s.1.sequence,-0.424371335,-0.146448657,Individual I_Gut
S_550.L1S286.s.1.sequence,-0.40820569,-0.138260105,Individual I_Gut
S_550.L1S287.s.1.sequence,-0.38386461,-0.130911332,Individual I_Gut
S_550.L1S289.s.1.sequence,-0.413712508,-0.137308694,Individual I_Gut
S_550.L1S290.s.1.sequence,-0.454010433,-0.15090981,Individual I_Gut
S_550.L1S291.s.1.sequence,-0.474336312,-0.164359364,Individual I_Gut
S_550.L1S292.s.1.sequence,-0.469508105,-0.162417197,Individual I_Gut
S_550.L1S293.s.1.sequence,-0.458737225,-0.152745582,Individual I_Gut
S_550.L1S294.s.1.sequence,-0.492756516,-0.176302414,Individual I_Gut
S_550.L1S295.s.1.sequence,-0.48551297,-0.165631943,Individual I_Gut
S_550.L1S296.s.1.sequence,-0.451420461,-0.152192417,Individual I_Gut
S_550.L1S297.s.1.sequence,-0.446687155,-0.145984589,Individual I_Gut
S_550.L1S298.s.1.sequence,-0.481572305,-0.168454781,Individual I_Gut
S_550.L1S299.s.1.sequence,-0.426040399,-0.150315762,Individual I_Gut
S_550.L1S300.s.1.sequence,-0.464714621,-0.15180728,Individual I_Gut
S_550.L1S301.s.1.sequence,-0.454195724,-0.15324386,Individual I_Gut
S_550.L1S302.s.1.sequence,-0.482254497,-0.164988984,Individual I_Gut
S_550.L1S303.s.1.sequence,-0.487308827,-0.165913174,Individual I_Gut
S_550.L1S304.s.1.sequence,-0.475678164,-0.15399811,Individual I_Gut
S_550.L1S305.s.1.sequence,-0.469473475,-0.159164492,Individual I_Gut
S_550.L1S306.s.1.sequence,-0.479719053,-0.164778359,Individual I_Gut
S_550.L1S307.s.1.sequence,-0.484721859,-0.165388045,Individual I_Gut
S_550.L1S308.s.1.sequence,-0.482735142,-0.162997965,Individual I_Gut
S_550.L1S309.s.1.sequence,-0.189913129,-0.098318216,Individual I_Gut
S_550.L1S310.s.1.sequence,-0.442234105,-0.150121646,Individual I_Gut
S_550.L1S311.s.1.sequence,-0.469783938,-0.159194111,Individual I_Gut
S_550.L1S312.s.1.sequence,-0.477106738,-0.163569777,Individual I_Gut
S_550.L1S313.s.1.sequence,-0.321530824,-0.087002806,Individual I_Gut
S_550.L1S314.s.1.sequence,-0.383360263,-0.100429067,Individual I_Gut
S_550.L1S315.s.1.sequence,-0.490464127,-0.172682057,Individual I_Gut
S_550.L1S316.s.1.sequence,-0.465995241,-0.165608878,Individual I_Gut
S_550.L1S317.s.1.sequence,-0.323608908,-0.08982756,Individual I_Gut
S_550.L1S318.s.1.sequence,-0.472784218,-0.16603473,Individual I_Gut
S_550.L1S319.s.1.sequence,-0.418380513,-0.145695689,Individual I_Gut
S_550.L1S320.s.1.sequence,-0.485456484,-0.174136495,Individual I_Gut
S_550.L1S321.s.1.sequence,-0.271241678,-0.07387011,Individual I_Gut
S_550.L1S322.s.1.sequence,-0.479006805,-0.159155234,Individual I_Gut
S_550.L1S323.s.1.sequence,-0.479844534,-0.167795104,Individual I_Gut
S_550.L1S324.s.1.sequence,-0.484904227,-0.169538386,Individual I_Gut
S_550.L1S325.s.1.sequence,-0.265171197,-0.12357126,Individual I_Gut
S_550.L1S326.s.1.sequence,-0.428385128,-0.147334887,Individual I_Gut
S_550.L1S327.s.1.sequence,-0.457562855,-0.156046519,Individual I_Gut
S_550.L1S328.s.1.sequence,-0.4770242,-0.168698745,Individual I_Gut
S_550.L1S329.s.1.sequence,-0.335929309,-0.058272298,Individual I_Gut
S_550.L1S330.s.1.sequence,-0.446053911,-0.15604738,Individual I_Gut
S_550.L1S331.s.1.sequence,-0.466631139,-0.158717599,Individual I_Gut
S_550.L1S332.s.1.sequence,-0.44598866,-0.15059256,Individual I_Gut
S_550.L1S333.s.1.sequence,-0.44770519,-0.152095962,Individual I_Gut
S_550.L1S334.s.1.sequence,-0.016717184,0.335323233,Individual I_Gut
S_550.L1S335.s.1.sequence,-0.464780811,-0.159609864,Individual I_Gut
S_550.L1S336.s.1.sequence,-0.483217196,-0.164614475,Individual I_Gut
S_550.L1S337.s.1.sequence,-0.463291378,-0.158017228,Individual I_Gut
S_550.L1S338.s.1.sequence,-0.489830531,-0.172445335,Individual I_Gut
S_550.L1S339.s.1.sequence,-0.457276718,-0.150704458,Individual I_Gut
S_550.L1S340.s.1.sequence,-0.483398891,-0.165854678,Individual I_Gut
S_550.L1S341.s.1.sequence,-0.497941746,-0.172126979,Individual I_Gut
S_550.L1S342.s.1.sequence,-0.454579192,-0.156413084,Individual I_Gut
S_550.L1S343.s.1.sequence,-0.43272185,-0.14873172,Individual I_Gut
S_550.L1S344.s.1.sequence,-0.472642224,-0.161734959,Individual I_Gut
S_550.L1S345.s.1.sequence,-0.486531323,-0.168413195,Individual I_Gut
S_550.L1S346.s.1.sequence,-0.482410338,-0.16758728,Individual I_Gut
S_550.L1S347.s.1.sequence,-0.298306798,-0.060910917,Individual I_Gut
S_550.L1S348.s.1.sequence,-0.444902606,-0.127254703,Individual I_Gut
S_550.L1S349.s.1.sequence,-0.479862011,-0.166376719,Individual I_Gut
S_550.L1S350.s.1.sequence,-0.478606853,-0.163731353,Individual I_Gut
S_550.L1S351.s.1.sequence,-0.488003179,-0.174093966,Individual I_Gut
S_550.L1S352.s.1.sequence,-0.477995201,-0.171234846,Individual I_Gut
S_550.L1S353.s.1.sequence,-0.352678226,-0.107018319,Individual I_Gut
S_550.L1S354.s.1.sequence,-0.357327667,-0.035978402,Individual I_Gut
S_550.L1S355.s.1.sequence,-0.47301851,-0.163505741,Individual I_Gut
S_550.L1S356.s.1.sequence,-0.48633791,-0.167610304,Individual I_Gut
S_550.L1S357.s.1.sequence,-0.474971332,-0.169458592,Individual I_Gut
S_550.L1S358.s.1.sequence,-0.4412608,-0.146667496,Individual I_Gut
S_550.L1S359.s.1.sequence,-0.473601412,-0.147462912,Individual I_Gut
S_550.L1S360.s.1.sequence,-0.458535483,-0.125495389,Individual I_Gut
S_550.L1S361.s.1.sequence,-0.470288149,-0.143301946,Individual I_Gut
S_550.L1S362.s.1.sequence,-0.447697593,-0.137043209,Individual I_Gut
S_550.L1S363.s.1.sequence,-0.460220346,-0.156614277,Individual I_Gut
S_550.L1S364.s.1.sequence,-0.459794176,-0.159228085,Individual I_Gut
S_550.L1S365.s.1.sequence,-0.289818152,-0.082990582,Individual I_Gut
S_550.L1S366.s.1.sequence,-0.432476318,-0.145284702,Individual I_Gut
S_550.L1S367.s.1.sequence,-0.436385478,-0.142745138,Individual I_Gut
S_550.L1S368.s.1.sequence,-0.445000624,-0.145251053,Individual I_Gut
S_550.L1S369.s.1.sequence,-0.325134998,-0.110093676,Individual I_Gut
S_550.L1S370.s.1.sequence,-0.370452933,-0.107308801,Individual I_Gut
S_550.L1S371.s.1.sequence,-0.473050436,-0.16822732,Individual I_Gut
S_550.L1S372.s.1.sequence,-0.367015555,-0.114086843,Individual I_Gut
S_550.L1S374.s.1.sequence,-0.454746623,-0.153913205,Individual I_Gut
S_550.L1S375.s.1.sequence,-0.475928625,-0.166547026,Individual I_Gut
S_550.L1S376.s.1.sequence,-0.453944053,-0.149742107,Individual I_Gut
S_550.L1S378.s.1.sequence,-0.32445451,-0.05123936,Individual I_Gut
S_550.L1S379.s.1.sequence,-0.454277812,-0.151045877,Individual I_Gut
S_550.L1S380.s.1.sequence,-0.447542398,-0.151217775,Individual I_Gut
S_550.L1S381.s.1.sequence,-0.490910202,-0.170246203,Individual I_Gut
S_550.L1S382.s.1.sequence,-0.484796333,-0.162186326,Individual I_Gut
S_550.L1S383.s.1.sequence,-0.478436723,-0.164492709,Individual I_Gut
S_550.L2S1.s.2.sequence,-0.485204973,-0.162430238,Individual I_Gut
S_550.L2S2.s.2.sequence,-0.326096194,-0.115061592,Individual I_Gut
S_550.L2S3.s.2.sequence,-0.455258118,-0.15765378,Individual I_Gut
S_550.L2S4.s.2.sequence,-0.468105779,-0.163496534,Individual I_Gut
S_550.L2S5.s.2.sequence,-0.43243128,-0.145215745,Individual I_Gut
S_550.L2S6.s.2.sequence,-0.451346123,-0.152502763,Individual I_Gut
S_550.L2S7.s.2.sequence,-0.482806136,-0.170177169,Individual I_Gut
S_550.L2S8.s.2.sequence,-0.490976814,-0.171267814,Individual I_Gut
S_550.L2S9.s.2.sequence,-0.489690931,-0.170358772,Individual I_Gut
S_550.L2S10.s.2.sequence,-0.265411251,-0.049717149,Individual I_Gut
S_550.L2S11.s.2.sequence,-0.486377792,-0.168588408,Individual I_Gut
S_550.L2S12.s.2.sequence,-0.440956089,-0.152704791,Individual I_Gut
S_550.L2S13.s.2.sequence,-0.424491636,-0.148005803,Individual I_Gut
S_550.L2S14.s.2.sequence,-0.488033402,-0.171316446,Individual I_Gut
S_550.L2S15.s.2.sequence,-0.442618482,-0.150681876,Individual I_Gut
S_550.L2S16.s.2.sequence,-0.347778671,-0.12451402,Individual I_Gut
S_550.L2S17.s.2.sequence,-0.250347333,-0.106370703,Individual I_Gut
S_550.L2S18.s.2.sequence,-0.482539414,-0.166955551,Individual I_Gut
S_550.L2S19.s.2.sequence,-0.477785839,-0.168998406,Individual I_Gut
S_550.L2S20.s.2.sequence,-0.465562929,-0.16025142,Individual I_Gut
S_550.L2S21.s.2.sequence,-0.486475568,-0.158021813,Individual I_Gut
S_550.L2S22.s.2.sequence,-0.491072869,-0.165834186,Individual I_Gut
S_550.L2S23.s.2.sequence,-0.488802736,-0.157584806,Individual I_Gut
S_550.L2S24.s.2.sequence,-0.494378869,-0.167777257,Individual I_Gut
S_550.L2S25.s.2.sequence,-0.437053436,-0.136765713,Individual I_Gut
S_550.L2S26.s.2.sequence,-0.482914374,-0.16561098,Individual I_Gut
S_550.L2S28.s.2.sequence,-0.284863566,-0.050879117,Individual I_Gut
S_550.L2S29.s.2.sequence,-0.451484511,-0.148734574,Individual I_Gut
S_550.L2S30.s.2.sequence,-0.485668896,-0.164622365,Individual I_Gut
S_550.L2S31.s.2.sequence,-0.464470551,-0.158460864,Individual I_Gut
S_550.L2S32.s.2.sequence,-0.489004184,-0.162829702,Individual I_Gut
S_550.L2S33.s.2.sequence,-0.495855297,-0.165014874,Individual I_Gut
S_550.L2S34.s.2.sequence,-0.452668064,-0.153843484,Individual I_Gut
S_550.L2S35.s.2.sequence,-0.497404629,-0.173361015,Individual I_Gut
S_550.L2S36.s.2.sequence,-0.486649939,-0.165193601,Individual I_Gut
S_550.L2S38.s.2.sequence,-0.445797634,-0.129540428,Individual I_Gut
S_550.L2S39.s.2.sequence,-0.394893638,-0.129482045,Individual I_Gut
S_550.L2S40.s.2.sequence,-0.245650896,-0.110762282,Individual I_Gut
S_550.L2S41.s.2.sequence,-0.486529951,-0.169040197,Individual I_Gut
S_550.L2S42.s.2.sequence,-0.451670813,-0.154472398,Individual I_Gut
S_550.L2S43.s.2.sequence,-0.450037654,-0.145845116,Individual I_Gut
S_550.L2S44.s.2.sequence,-0.485373753,-0.166411775,Individual I_Gut
S_550.L2S45.s.2.sequence,-0.471172628,-0.157846217,Individual I_Gut
S_550.L2S46.s.2.sequence,-0.452489804,-0.143871262,Individual I_Gut
S_550.L2S47.s.2.sequence,-0.487766908,-0.162534243,Individual I_Gut
S_550.L2S48.s.2.sequence,-0.487045023,-0.16335314,Individual I_Gut
S_550.L2S49.s.2.sequence,-0.421626771,-0.14229934,Individual I_Gut
S_550.L2S50.s.2.sequence,-0.473391128,-0.166826718,Individual I_Gut
S_550.L2S51.s.2.sequence,-0.498896468,-0.178174698,Individual I_Gut
S_550.L2S52.s.2.sequence,-0.486807122,-0.172915875,Individual I_Gut
S_550.L2S53.s.2.sequence,-0.434795156,-0.141408731,Individual I_Gut
S_550.L2S54.s.2.sequence,-0.489691164,-0.167436139,Individual I_Gut
S_550.L2S55.s.2.sequence,-0.463428354,-0.156270429,Individual I_Gut
S_550.L2S56.s.2.sequence,-0.494952964,-0.168250709,Individual I_Gut
S_550.L2S57.s.2.sequence,-0.128982443,0.314332107,Individual I_Gut
S_550.L2S58.s.2.sequence,-0.489720035,-0.169912698,Individual I_Gut
S_550.L2S59.s.2.sequence,-0.486358196,-0.166842553,Individual I_Gut
S_550.L2S60.s.2.sequence,-0.483013666,-0.167397301,Individual I_Gut
S_550.L2S61.s.2.sequence,-0.471026214,-0.164916854,Individual I_Gut
S_550.L2S62.s.2.sequence,-0.486052051,-0.172715009,Individual I_Gut
S_550.L2S63.s.2.sequence,-0.487284802,-0.173530565,Individual I_Gut
S_550.L2S64.s.2.sequence,-0.199653456,-0.026275171,Individual I_Gut
S_550.L2S65.s.2.sequence,-0.265014919,-0.062021622,Individual I_Gut
S_550.L2S66.s.2.sequence,-0.491919602,-0.176512037,Individual I_Gut
S_550.L2S67.s.2.sequence,-0.447258001,-0.151742781,Individual I_Gut
S_550.L2S68.s.2.sequence,-0.251027674,-0.046137126,Individual I_Gut
S_550.L2S69.s.2.sequence,-0.488600573,-0.17491782,Individual I_Gut
S_550.L2S70.s.2.sequence,-0.469080765,-0.161248805,Individual I_Gut
S_550.L2S71.s.2.sequence,-0.467571948,-0.148297805,Individual I_Gut
S_550.L2S72.s.2.sequence,-0.498295064,-0.168680507,Individual I_Gut
S_550.L2S73.s.2.sequence,-0.488273614,-0.160022273,Individual I_Gut
S_550.L2S74.s.2.sequence,-0.498458123,-0.175241417,Individual I_Gut
S_550.L2S75.s.2.sequence,-0.255046539,-0.054745199,Individual I_Gut
S_550.L2S76.s.2.sequence,-0.413160018,-0.133095656,Individual I_Gut
S_550.L2S77.s.2.sequence,-0.412411638,-0.140299042,Individual I_Gut
S_550.L2S78.s.2.sequence,-0.473194087,-0.168212052,Individual I_Gut
S_550.L2S81.s.2.sequence,-0.451084813,-0.156553508,Individual I_Gut
S_550.L2S82.s.2.sequence,-0.480467985,-0.168011645,Individual I_Gut
S_550.L2S83.s.2.sequence,-0.488387896,-0.177044827,Individual I_Gut
S_550.L2S84.s.2.sequence,-0.293364875,-0.091443482,Individual I_Gut
S_550.L2S86.s.2.sequence,-0.489539188,-0.155542006,Individual I_Gut
S_550.L2S87.s.2.sequence,-0.479007825,-0.165054889,Individual I_Gut
S_550.L2S88.s.2.sequence,-0.499167437,-0.172048588,Individual I_Gut
S_550.L2S89.s.2.sequence,-0.496905435,-0.169110534,Individual I_Gut
S_550.L2S90.s.2.sequence,-0.489276677,-0.167931744,Individual I_Gut
S_550.L2S91.s.2.sequence,-0.472020157,-0.16696009,Individual I_Gut
S_550.L2S92.s.2.sequence,-0.48824416,-0.165807358,Individual I_Gut
S_550.L2S93.s.2.sequence,-0.490244959,-0.171321604,Individual I_Gut
S_550.L2S94.s.2.sequence,-0.485966804,-0.163105151,Individual I_Gut
S_550.L2S95.s.2.sequence,-0.26468213,-0.031298233,Individual I_Gut
S_550.L6S329.s.6.sequence,-0.486689228,-0.171918514,Individual I_Gut
S_550.L6S330.s.6.sequence,-0.481232883,-0.170573581,Individual I_Gut
S_550.L6S331.s.6.sequence,-0.482015619,-0.163276707,Individual I_Gut
S_550.L5S233.s.5.sequence,-0.202196275,0.300222808,Individual I_Oral
S_550.L5S234.s.5.sequence,-0.209158212,0.2829156,Individual I_Oral
S_550.L5S235.s.5.sequence,-0.053107905,0.30533538,Individual I_Oral
S_550.L5S236.s.5.sequence,-0.022062634,0.250762759,Individual I_Oral
S_550.L5S237.s.5.sequence,-0.02291653,0.286986594,Individual I_Oral
S_550.L5S238.s.5.sequence,-0.101199836,0.331117088,Individual I_Oral
S_550.L5S239.s.5.sequence,-0.115287004,0.31571787,Individual I_Oral
S_550.L5S240.s.5.sequence,0.020913927,0.294535045,Individual I_Oral
S_550.L5S241.s.5.sequence,-0.161631071,0.305471085,Individual I_Oral
S_550.L5S242.s.5.sequence,-0.117656298,0.336751308,Individual I_Oral
S_550.L5S243.s.5.sequence,-0.209706216,0.279398869,Individual I_Oral
S_550.L5S244.s.5.sequence,-0.091432849,0.309634769,Individual I_Oral
S_550.L5S245.s.5.sequence,0.054195317,0.256720991,Individual I_Oral
S_550.L5S246.s.5.sequence,-0.169696364,0.273977075,Individual I_Oral
