,PC1,PC2,Type
S_10107.GHrep2AtCol2,0.270765091,0.00922427,Plant
S_10107.GHrep1ChOx1,0.155103438,0.014863035,Plant
S_10107.GHrep1AtCol3,0.185004439,0.029558221,Plant
S_10107.GHrep2AlMn3,0.28037206,0.008453644,Plant
S_10107.GHrep2AtSha1,0.279673123,-0.005773614,Plant
S_10107.GHrep2ChOx3,0.264911602,0.01005877,Plant
S_10107.GHrep2AtSha2,0.260029209,0.012561659,Plant
S_10107.EifelChRoot2,0.236490341,0.015589921,Plant
S_10107.L40NDCol2,0.268222428,-0.021500296,Plant
S_10107.GHrep2AtLer2,0.274783395,-0.019129499,Plant
S_10107.GHrep2AtSha3,0.27894962,-0.012856866,Plant
S_10107.GHrep2AlMn1,0.263486938,0.016075777,Plant
S_10107.L40NDCol3,0.244082886,0.001023643,Plant
S_10107.GHrep2AlMn2,0.281494851,-0.000999847,Plant
S_10107.GHrep2AtCol1,0.271985991,-0.011870382,Plant
S_10107.L40NDCol1,0.264361666,-0.026816506,Plant
S_10097.HIDRhizo10,0.262902548,0.005599977,Plant
S_10097.RumRhizo10,0.281465324,-0.029524031,Plant
S_10097.MorexRoot10,0.285793748,-0.007394666,Plant
S_10097.RumRoot10,0.262394762,-0.013161805,Plant
S_10097.RumRhizo12,0.284721501,-0.01018171,Plant
S_10097.HIDRhizo12,0.287818715,-0.00054791,Plant
S_10097.MorexRhizo12,0.277584955,-0.015339449,Plant
S_10097.HIDRoot10,0.270197976,-0.000614228,Plant
S_10097.RumRhizo11,0.283796415,0.001127813,Plant
S_10097.MorexRoot11,0.264394104,0.013381302,Plant
S_10097.MorexRhizo10,0.293818573,-0.003247868,Plant
S_10097.MorexRoot12,0.225594515,0.020411665,Plant
S_10097.RumRoot11,0.278606159,-0.016416358,Plant
S_10097.HIDRoot11,0.277424892,-0.017282959,Plant
S_10097.HIDRhizo11,0.271235927,-0.021688591,Plant
S_10097.HIDRoot12,0.288969281,-0.001528085,Plant
S_10109.C21.Ler.1E.old.C1.26b,0.290371674,-0.00994315,Plant
S_10109.M21.Col.3E.old.M2.42a,0.272364626,0.01424039,Plant
S_10109.M21.Sha.2E.old.M1.35b,0.272659442,0.018598631,Plant
S_10109.C21.Col.2E.old.C1.37a,0.258778479,0.00572322,Plant
S_10109.C21.Ler.9E.old.C1.37a,0.279254364,0.007075396,Plant
S_10109.M21.Col.5E.old.M2.42a,0.264593695,0.016636047,Plant
S_10109.M21.Sha.8E.yng.M2.41b,0.263676136,0.016162346,Plant
S_10109.M21.Col.6E.old.M2.42a,0.244533924,0.026153597,Plant
S_10109.M21.Ler.8E.old.M2.42a,0.243162891,0.023610697,Plant
S_10109.M21.Oy.2E.old.M2.42b,0.264877811,0.013244895,Plant
S_10109.M21.Sha.4E.old.M2.42b,0.254500345,0.018027091,Plant
S_10109.M21.Cvi.9E.old.M1.52a,0.273502877,0.018141588,Plant
S_10109.M21.Sha.3E.old.M2.52a,0.263701118,0.020611422,Plant
S_10109.M21.Cvi.11E.yng.M2.41a2,0.256070437,0.007996348,Plant
S_10109.C21.Cvi.8E.yng.C2.52a,0.283555011,-3.12E-04,Plant
S_10109.M21.Cvi.5E.yng.M2.41a2,0.28361101,0.020639923,Plant
S_10109.C21.Cvi.10E.old.C1.52a,0.247044945,-0.007516769,Plant
S_10109.M21.Ct.3E.yng.M1.28b,0.266147485,0.022870197,Plant
S_10109.M21.Cvi.1E.yng.M1.28b,0.30601703,-0.02986223,Plant
S_10109.M21.Sha.11E.yng.M1.29a,0.282893359,0.006058683,Plant
S_10109.M21.Col.6E.yng.M2.41a2,0.226685292,0.032797887,Plant
S_10109.M21.Ct.5E.yng.M2.41a2,0.249485627,0.0291942,Plant
S_10109.M21.Oy.9E.old.M2.42b,0.252912043,0.011651905,Plant
S_10109.C21.Oy.6.2E.yng.C1.36b,0.285102337,0.004747969,Plant
S_10109.C21.Ler.1E.old.C1.37a,0.292973362,-0.018058983,Plant
S_10109.M21.Mt.1E.old.M2.42b,0.262416377,0.016258731,Plant
S_10109.C21.Ler.1E.old.C1.27a,0.297171758,-0.008938196,Plant
S_10109.C21.Ler.6E.old.C1.37a,0.229677001,0.021091772,Plant
S_10109.M21.Cvi.4E.old.M2.42a,0.268155685,0.01840682,Plant
S_10109.M21.Sha.1E.yng.M1.29a,0.298164216,-0.031154466,Plant
S_10109.M21.Mt.8E.yng.M1.28b,0.275793127,0.010624594,Plant
S_10109.M21.Ler.10E.yng.M1.28b,0.299867507,-0.017606928,Plant
S_10109.M21.Mt.3E.yng.M1.28b,0.292001099,-0.004965585,Plant
S_10109.M21.Sha.3E.old.M1.35b,0.249088012,0.03262487,Plant
S_10109.C21.Col.5E.old.C1.37a,0.278494543,-0.001550594,Plant
S_10109.C21.Ler.5E.old.C1.37a,0.238960708,0.011590326,Plant
S_10109.C21.Ler.10E.old.C1.37a,0.271331193,-0.004482873,Plant
S_10109.C21.Col.2E.yng.C2.38a,0.300489234,0.000323578,Plant
S_10109.M21.Mt.1E.yng.M2.41a2,0.23855938,0.034417447,Plant
S_10109.M21.Ct.10E.old.M2.42a,0.250682261,0.028759502,Plant
S_10109.M21.Cvi.1E.old.M2.42a,0.27639485,0.007976199,Plant
S_10109.M21.Ler.10E.old.M2.42a,0.249632956,0.020618598,Plant
S_10109.M21.Mt.10E.old.M2.42b,0.245090554,0.017942514,Plant
S_10109.C21.Mt.7E.old.C2.43b,0.295404657,-0.005413562,Plant
S_10109.C21.Oy.6E.old.C2.43b,0.28468045,0.003952141,Plant
S_10109.C21.Cvi.6E.old.C1.52a,0.241626712,0.005726539,Plant
S_10109.M21.Mt.5E.old.M2.42b,0.269456757,0.014479368,Plant
S_10109.M21.Oy.10E.yng.M1.29a,0.29647741,-0.036968696,Plant
S_10109.M21.Sha.3E.yng.M1.29a,0.297620472,-0.030885651,Plant
S_10109.M21.Oy.3E.yng.M1.29a,0.254439959,0.01299613,Plant
S_10109.M21.Sha.4E.yng.M1.29a,0.302943311,-0.026428097,Plant
S_10109.M21.Ler.2E.yng.M1.29a,0.26004414,0.020891793,Plant
S_10109.M21.Sha.9E.old.M1.35b,0.237453295,0.019536457,Plant
S_10109.C21.Col.6E.old.C1.37a,0.242211837,0.008049169,Plant
S_10109.C21.Ler.2E.old.C1.37a,0.255620137,0.004474305,Plant
S_10109.C21.Ler.3E.yng.C2.38a,0.304163142,-0.006480665,Plant
S_10109.M21.Tsu.8E.old.M2.42b,0.23934178,0.022603431,Plant
S_10109.M21.Cvi.1E.yng.M2.41a2,0.274766976,0.015147718,Plant
S_10109.M21.Ct.7E.old.M2.42a,0.255273319,0.026522552,Plant
S_10109.M21.Mt.2E.old.M2.42b,0.27653054,0.014215742,Plant
S_10109.M21.Sha.8E.old.M2.42b,0.275807722,0.012041906,Plant
S_10109.M21.Sha.9E.old.M2.42b,0.249141265,0.01859124,Plant
S_10109.C21.Sha.5E.old.C2.43b,0.258624994,0.018093896,Plant
S_10109.C21.Tsu.1E.old.C2.43b,0.298427376,0.004045743,Plant
S_10109.M21.Ct.8E.old.M2.52a,0.266072179,0.022351182,Plant
S_10109.M21.Tsu.6E.yng.M1.29a,0.271582412,0.020229996,Plant
S_10109.M21.Col.7E.yng.M2.41a2,0.227377189,0.045746345,Plant
S_10109.M21.Cvi.2E.old.M1.35a,0.23409289,0.026908081,Plant
S_10109.M21.Tsu.6E.old.M1.35b,0.247194944,0.023630901,Plant
S_10109.C21.Ler.xE.yng.C1.36b,0.244153117,-0.007325254,Plant
S_10109.M21.Sha.2E.old.M2.42b,0.248755285,0.019456716,Plant
S_10109.M21.Ler.8.2E.old.M1.35b,0.263842992,0.026359258,Plant
S_10109.M21.Sha.6E.old.M1.35b,0.242209641,0.020112684,Plant
S_10109.M21.Mt.5E.yng.M2.41b,0.261095197,0.021077578,Plant
S_10109.M21.Cvi.3E.old.M2.42a,0.268147709,0.01571165,Plant
S_10109.M21.Mt.4E.old.M2.42b,0.24518736,0.025867736,Plant
S_10109.M21.Tsu.2E.old.M2.42b,0.244226503,0.015137591,Plant
S_10109.M21.Ct.2E.old.M1.35a,0.228869805,0.034558746,Plant
S_10109.M21.Ct.8E.old.M1.35a,0.252033846,0.030385189,Plant
S_10109.M21.Cvi.1E.old.M1.35a,0.215066383,0.049681392,Plant
S_10109.M21.Ler.9E.old.M1.35b,0.238406353,0.026602292,Plant
S_10109.M21.Mt.3E.old.M1.35b,0.251035965,0.030966462,Plant
S_10109.M21.Mt.8.1E.old.M1.35b,0.261105702,0.019895895,Plant
S_10109.M21.Col.9E.old.M2.42a,0.269947493,0.013832215,Plant
S_10109.M21.Ct.3E.old.M2.42a,0.262510771,0.018280778,Plant
S_10109.M21.Ler.11E.old.M2.42a,0.236083332,0.023241487,Plant
S_10109.M21.Mt.6E.old.M2.42b,0.248642137,0.01707711,Plant
S_10109.M21.Oy.1E.old.M2.42b,0.25960258,0.0121732,Plant
S_10109.M21.Oy.7E.old.M2.42b,0.260740782,0.022505581,Plant
S_10109.M21.Sha.10E.old.M2.42b,0.254258123,0.013857224,Plant
S_10109.M21.Oy.4E.old.M1.35b,0.254882838,0.024219805,Plant
S_10109.M21.Oy.6E.old.M1.35b,0.258491956,0.027829119,Plant
S_10109.C21.Ler.7E.old.C1.37a,0.238218128,0.002889761,Plant
S_10109.M21.Col.9E.yng.M2.41a2,0.236093157,0.022626003,Plant
S_10109.M21.Cvi.2E.yng.M2.41a2,0.249417623,0.027655914,Plant
S_10109.M21.Tsu.2E.yng.M2.41a2,0.253123629,0.019692659,Plant
S_10109.M21.Sha.3E.yng.M2.41b,0.260776103,0.016668145,Plant
S_10109.M21.Col.1E.old.M2.42a,0.277921622,0.003087003,Plant
S_10109.M21.Ler.5E.old.M2.42a,0.239263802,0.018142678,Plant
S_10109.M21.Mt.7E.old.M2.42b,0.268508066,0.018127446,Plant
S_10109.M21.Mt.8E.old.M2.42b,0.257699607,0.020439854,Plant
S_10109.M21.Sha.7E.old.M2.52a,0.262586291,0.021426554,Plant
S_10109.C21.Ct.5E.old.C1.26b,0.287288738,-0.000579229,Plant
S_10109.M21.Sha.10.1E.old.M1.35b,0.252488736,0.024617766,Plant
S_10109.M21.Tsu.9E.old.M2.42b,0.240006277,0.022451893,Plant
S_10109.M21.Ct.4E.old.M2.42a,0.261442671,0.021493331,Plant
S_10109.M21.Mt.3E.old.M2.42b,0.269581135,0.014863617,Plant
S_10109.M21.Mt.2E.yng.M1.28b,0.301012192,-0.015350332,Plant
S_10109.M21.Tsu.2E.yng.M1.29a,0.260861704,0.018506019,Plant
S_10109.M21.Ct.1E.old.M2.42a,0.273680729,0.014763684,Plant
S_10109.M21.Ler.4E.yng.M1.28b,0.281614168,0.000451138,Plant
S_10109.M21.Oy.8E.yng.M1.29a,0.300894532,-0.040430613,Plant
S_10109.M21.Tsu.7E.yng.M1.29a,0.257043464,0.017315268,Plant
S_10109.M21.Ct.4E.old.M1.35a,0.26100912,0.017804275,Plant
S_10109.M21.Cvi.3E.old.M1.35a,0.257555369,0.01868264,Plant
S_10109.M21.Ler.5.1E.old.M1.35a,0.26118823,0.016556296,Plant
S_10109.M21.Ler.10E.old.M1.35b,0.253772805,0.029415674,Plant
S_10109.M21.Mt.7E.old.M1.35b,0.239583803,0.02548883,Plant
S_10109.M21.Oy.10E.old.M1.35b,0.259216344,0.024377225,Plant
S_10109.M21.Sha.7E.old.M1.35b,0.243853525,0.02219122,Plant
S_10109.C21.Tsu.9E.yng.C1.36b,0.260716738,0.011872148,Plant
S_10109.C21.Col.4E.old.C1.37a,0.276235296,0.004855973,Plant
S_10109.M21.Oy.8E.yng.M2.41b,0.27141415,0.016714068,Plant
S_10109.M21.Ct.5E.old.M2.42a,0.264505546,0.01698271,Plant
S_10109.M21.Cvi.10E.old.M2.42a,0.250289601,0.022207289,Plant
S_10109.C21.Mt.5E.old.C1.37a,0.259912874,0.000486013,Plant
S_10109.M21.Ct.7E.yng.M2.41a2,0.26331795,0.025434903,Plant
S_10109.M21.Ct.12E.yng.M2.41a2,0.248724786,0.024954389,Plant
S_10109.M21.Ler.4E.yng.M2.41a2,0.231691516,0.039529053,Plant
S_10109.M21.Ler.7E.yng.M2.41a2,0.242063615,0.034764186,Plant
S_10109.M21.Oy.2E.yng.M2.41b,0.263911516,0.021584807,Plant
S_10109.M21.Tsu.3E.yng.M2.41b,0.256545694,0.0173588,Plant
S_10109.M21.Ler.6E.old.M2.42a,0.25079763,0.02923533,Plant
S_10109.M21.Ler.9E.old.M2.42a,0.266039477,0.026574309,Plant
S_10109.M21.Oy.6E.old.M2.42b,0.263008797,0.019717318,Plant
S_10109.C21.Tsu.4E.old.C2.43b,0.263725324,-0.003002063,Plant
S_10109.M21.Cvi.2E.old.M2.52a,0.264823075,0.025020348,Plant
S_10109.M21.Ler.7E.old.M2.52a,0.267893054,0.012630812,Plant
S_10109.M21.Mt.6E.yng.M1.28b,0.305703885,-0.026945087,Plant
S_10109.M21.Ct.1E.old.M1.35a,0.221074861,0.041840626,Plant
S_10109.M21.Ler.2E.old.M1.35a,0.228884733,0.032008994,Plant
S_10109.M21.Oy.9E.old.M1.35b,0.254586648,0.020765062,Plant
S_10109.M21.Sha.10.2E.old.M1.35b,0.228695368,0.033686874,Plant
S_10109.C21.Ler.1E.yng.C2.38a,0.29669369,-0.006610279,Plant
S_10109.M21.Col.4E.yng.M2.41a2,0.260355117,0.024878466,Plant
S_10109.M21.Col.5E.yng.M2.41a2,0.2499356,0.014302575,Plant
S_10109.M21.Col.10E.yng.M2.41a2,0.242702649,0.029066131,Plant
S_10109.M21.Ct.6E.yng.M2.41a2,0.252394956,0.022565512,Plant
S_10109.M21.Cvi.8E.yng.M2.41a2,0.268942061,0.019141395,Plant
S_10109.M21.Ler.1E.yng.M2.41a2,0.238363309,0.033304421,Plant
S_10109.M21.Ler.3E.yng.M2.41a2,0.247879655,0.032772394,Plant
S_10109.M21.Tsu.5E.yng.M2.41a2,0.275731928,0.013875066,Plant
S_10109.M21.Ler.8E.yng.M2.41b,0.245467997,0.034669022,Plant
S_10109.M21.Sha.7E.yng.M2.41b,0.249599155,0.022600865,Plant
S_10109.M21.Tsu.1E.yng.M2.41b,0.245536009,0.0222916,Plant
S_10109.M21.Sha.5E.old.M2.42b,0.275758993,0.012521296,Plant
S_10109.C21.Ct.4E.old.C2.43a,0.288674925,0.004542974,Plant
S_10109.C21.Ct.9E.old.C2.43a,0.282564752,-0.043793127,Plant
S_10109.C21.Cvi.3E.old.C2.43a,0.282489519,-0.039237288,Plant
S_10109.C21.Cvi.9E.old.C2.43a,0.303669253,-0.04109563,Plant
S_10109.C21.Cvi.12E.old.C2.43a,0.272829249,-0.026339413,Plant
S_10109.C21.Ler.3E.old.C2.43a,0.294964554,-0.041205517,Plant
S_10109.C21.Cvi.1E.old.C1.52a,0.266820777,0.006359326,Plant
S_10109.M21.Cvi.10E.old.M1.52a,0.27796374,0.001634896,Plant
S_10109.M21.Tsu.6E.old.M2.52a,0.24684327,0.030931599,Plant
S_10109.M21.Col.2E.old.M2.52a,0.268562651,0.019353412,Plant
S_10109.M21.Col.8E.old.M2.42a,0.249590012,0.020666795,Plant
S_10109.M21.Sha.6E.old.M2.42b,0.232343882,0.018420634,Plant
S_10109.M21.Ler.6E.yng.M1.28b,0.275290526,0.012646306,Plant
S_10109.M21.Ler.1E.yng.M1.29a,0.2661433,0.023511713,Plant
S_10109.C21.Oy.4E.yng.C2.38b,0.284956794,0.009537755,Plant
S_10109.M21.Oy.3E.old.M1.35b,0.255614576,0.023269291,Plant
S_10109.M21.Oy.5E.old.M1.35b,0.255425686,0.025279673,Plant
S_10109.C21.Ct.2E.old.C1.37a,0.252473373,-0.000833735,Plant
S_10109.C21.Cvi.11E.old.C1.37a,0.259700222,-0.001084739,Plant
S_10109.M21.Tsu.8E.yng.M2.41b,0.255978276,0.024182386,Plant
S_10109.M21.Ler.3E.yng.M1.28b,0.292384211,0.002809638,Plant
S_10109.M21.Ler.5E.yng.M1.28b,0.282974619,-8.91E-03,Plant
S_10109.M21.Col.12E.yng.M1.28b,0.266933157,0.027549797,Plant
S_10109.M21.Tsu.9E.yng.M1.29a,0.258310702,0.018288935,Plant
S_10109.M21.Tsu.10E.yng.M1.29a,0.279174093,0.009728837,Plant
S_10109.M21.Tsu.4E.old.M1.35b,0.261901631,0.016368055,Plant
S_10109.C21.Mt.3E.old.C1.37a,0.241573223,0.015969066,Plant
S_10109.C21.Ct.9E.old.C1.52a,0.252491557,0.006503119,Plant
S_10109.M21.Cvi.11E.old.M1.52a,0.26123327,0.01369496,Plant
S_10109.M21.Sha.1E.old.M1.35b,0.255449003,0.013262077,Plant
S_10109.M21.Sha.5.2E.yng.M1.29a,0.247704694,0.029453226,Plant
S_10109.M21.Cvi.8E.old.M1.35a,0.231171993,0.024267344,Plant
S_10109.M21.Cvi.4E.yng.M2.41a2,0.252441983,0.016943716,Plant
S_10109.M21.Cvi.12E.yng.M2.41a2,0.242051069,0.02405533,Plant
S_10109.M21.Mt.2E.yng.M2.41a2,0.246746302,0.02600672,Plant
S_10109.M21.Mt.6E.yng.M2.41b,0.264149572,0.020255249,Plant
S_10109.M21.Oy.3E.old.M2.52a,0.247555213,0.02046915,Plant
S_10109.M21.Sha.10E.yng.M2.41b,0.237661554,0.032397026,Plant
S_10109.C21.Cvi.11E.old.C2.43a,0.271382025,0.008080006,Plant
S_10109.C21.Ler.2E.old.C2.43a,0.274512837,-0.025892565,Plant
S_10109.M21.Ler.4E.old.M1.35a,0.234379932,0.03631719,Plant
S_10109.M21.Sha.10E.yng.M1.29a,0.263528088,0.025840163,Plant
S_10109.C21.Sha.6E.old.C2.43b,0.291671095,-0.026691425,Plant
S_10109.M21.Mt.5E.yng.M1.28b,0.216238322,0.027789556,Plant
S_10109.C21.Ler.3E.old.C1.37a,0.211854027,0.013779656,Plant
S_10109.C21.Cvi.11E.old.C1.52a,0.240259105,0.007239236,Plant
S_10109.M21.Cvi.5E.yng.M1.29a,0.289072441,-0.026435201,Plant
S_10109.M21.Sha.8E.yng.M1.29a,0.267302215,0.019880164,Plant
S_10109.M21.Tsu.9E.yng.M2.41b,0.243386739,0.016580207,Plant
S_10109.C21.Cvi.10E.old.C2.43a,0.311595301,-0.044762443,Plant
S_10109.C21.Mt.9E.old.C2.43b,0.299993249,-0.007459559,Plant
S_10109.C21.Ct.3E.old.C1.52a,0.266199975,-0.009747678,Plant
S_10109.M21.Ler.9E.yng.M2.41b,0.286452264,0.007245271,Plant
S_10109.M21.Mt.1E.yng.M1.28b,0.306039839,-0.012209838,Plant
S_10109.M21.Col.10E.old.M2.42a,0.266614737,0.017220854,Plant
S_10109.M21.Tsu.3E.yng.M1.29a,0.283614709,0.011582976,Plant
S_10109.M21.Ct.5E.old.M1.35a,0.269018465,0.015853559,Plant
S_10109.M21.Ler.8E.old.M1.35b,0.25472661,0.029304366,Plant
S_10109.M21.Mt.9E.old.M1.35b,0.242199295,0.027878641,Plant
S_10109.C21.Mt.8E.yng.C1.36b,0.275508934,0.013473332,Plant
S_10109.C21.Mt.4E.old.C1.37a,0.251841819,0.00264691,Plant
S_10109.M21.Mt.7E.yng.M2.41b,0.259589117,0.027275667,Plant
S_10109.M21.Cvi.6E.old.M2.42a,0.282006818,0.013475985,Plant
S_10109.M21.Ler.7E.old.M2.42a,0.255847128,0.022319601,Plant
S_10109.C21.Oy.8E.old.C2.43b,0.29623472,-0.001330324,Plant
S_10109.C21.Cvi.2E.old.C1.52a,0.279037638,0.007464697,Plant
S_10109.C21.Cvi.9E.old.C1.52a,0.262668537,-0.001768175,Plant
S_10109.M21.Ler.8E.yng.M1.28b,0.3003474,-0.010443649,Plant
S_10109.M21.Col.8E.old.M1.35a,0.2416922,0.031162779,Plant
S_10109.M21.Col.10E.old.M1.35a,0.255552223,0.027574353,Plant
S_10109.C21.Ct.5E.old.C1.37a,0.266539604,-0.00217829,Plant
S_10109.C21.Mt.1E.old.C1.37a,0.290016461,-0.002475058,Plant
S_10109.C21.Sha.11E.old.C2.43b,0.263858257,0.010038392,Plant
S_10109.M21.Col.3E.old.M1.35a,0.233141606,0.015523201,Plant
S_10109.M21.Mt.10E.old.M1.35b,0.245060746,0.02897517,Plant
S_10109.M21.Col.2E.yng.M2.41a2,0.251657595,0.028066322,Plant
S_10109.M21.Ler.5E.yng.M2.41a2,0.251120606,0.029628946,Plant
S_10109.M21.Ct.2E.yng.M2.41a2,0.262765509,0.02741457,Plant
S_10109.M21.Sha.2E.yng.M2.41b,0.256762745,0.033957452,Plant
S_10109.M21.Ct.6E.old.M2.42a,0.240283976,0.027481819,Plant
S_10109.M21.Ler.8E.old.M2.52a,0.255057973,0.020218076,Plant
S_10109.M21.Tsu.2E.old.M1.35b,0.226799167,0.027214822,Plant
S_10109.M21.Ct.10E.yng.M2.41a2,0.24245544,0.024896637,Plant
S_10109.M21.Tsu.8E.old.M1.35b,0.248548816,0.018300423,Plant
S_10109.C21.Oy.8E.yng.C1.36b,0.261530232,-0.00601472,Plant
S_10109.C21.Ct.6E.old.C1.52a,0.245093461,0.017097254,Plant
S_10109.M21.Ct.5E.yng.M1.28b,0.282734142,0.01072184,Plant
S_10109.M21.Ct.12E.yng.M1.28b,0.285092211,0.004833145,Plant
S_10109.M21.Sha.8E.old.M1.35b,0.245731065,0.017382228,Plant
S_10109.C21.Col.4E.yng.C2.38a,0.296266172,-0.012742402,Plant
S_10109.C21.Mt.6E.old.C2.43b,0.290601076,0.004873565,Plant
S_10109.C21.Oy.5E.old.C2.43b,0.297222677,-0.010874112,Plant
S_10109.C21.Sha.1E.old.C2.43b,0.300979244,-0.007369615,Plant
S_10109.C21.Sha.7E.old.C2.43b,0.292838162,-0.00695243,Plant
S_10109.C21.Sha.2E.yng.C2.38b,0.269587543,0.020920515,Plant
S_10109.C21.Mt.9E.yng.C1.36b,0.277536414,0.002824033,Plant
S_10109.C21.Oy.9E.yng.C1.36b,0.267773404,0.003123107,Plant
S_10109.C21.Tsu.10E.yng.C1.36b,0.269205564,-0.004833676,Plant
S_10109.C21.Cvi.7E.old.C1.37a,0.249250726,0.009797509,Plant
S_10109.C21.Ct.10E.yng.C2.38a,0.274916029,-0.042761125,Plant
S_10109.C21.Ler.6E.yng.C2.38a,0.284276144,0.008060538,Plant
S_10109.C21.Mt.3E.yng.C2.38a,0.282774104,0.014368006,Plant
S_10109.C21.Mt.6E.yng.C2.38a,0.266303909,-0.001342642,Plant
S_10109.C21.Tsu.9E.yng.C1.38b,0.256733287,0.020743593,Plant
S_10109.C21.Tsu.1E.yng.C2.38b,0.244930679,0.038078233,Plant
S_10109.C21.Sha.10E.old.C2.43b,0.285105695,0.001348951,Plant
S_10109.C21.Tsu.3E.old.C2.43b,0.272548071,-0.00304009,Plant
S_10109.C21.Oy.9E.old.C2.43b,0.30670059,-0.01619277,Plant
S_10109.C21.Tsu.8E.old.C2.43b,0.299020133,-0.007444601,Plant
S_10109.C21.Col.8E.old.C1.52a,0.261754514,0.014744761,Plant
S_10109.C21.Col.5.2E.yng.C2.52a,0.278889251,0.007525795,Plant
S_10109.M21.Cvi.7E.old.M1.52a,0.288319419,-0.003797808,Plant
S_10109.M21.Tsu.1E.old.M1.35b,0.244546874,0.030812135,Plant
S_10109.M21.Mt.7E.yng.M1.28b,0.24775358,0.027342192,Plant
S_10109.M21.Col.7E.old.M1.35a,0.254123466,0.018662684,Plant
S_10109.M21.Col.2E.old.M1.35a,0.231084735,0.028066169,Plant
S_10109.M21.Cvi.10E.yng.M2.41a2,0.246125762,2.21E-02,Plant
S_10109.M21.Oy.4E.old.M2.52a,0.261119716,0.016779024,Plant
S_10109.M21.Ler.1E.old.M2.42a,0.251000903,0.029467982,Plant
S_10109.C21.Col.4.2E.old.C1.37a,0.283169215,0.003066613,Plant
S_10109.M21.Ct.11E.yng.M2.41a2,0.265694493,0.013205462,Plant
S_10109.M21.Cvi.7E.old.M2.42a,0.256976001,0.024813917,Plant
S_10109.C21.Ct.4E.old.C1.37a,0.264815364,-0.001212258,Plant
S_10109.M21.Col.7E.yng.M1.28b,0.241857288,0.033153853,Plant
S_10109.M21.Ler.7E.yng.M1.28b,0.281030805,0.014748709,Plant
S_10109.M21.Sha.7E.yng.M1.29a,0.276073697,0.007246788,Plant
S_10109.M21.Tsu.4.2E.yng.M1.29a,0.246519659,0.028213883,Plant
S_10109.M21.Col.9E.old.M1.35a,0.232162773,0.021720417,Plant
S_10109.M21.Ler.3E.old.M1.35a,0.232917237,0.029085264,Plant
S_10109.M21.Ct.6E.old.M1.35a,0.241142526,0.030984244,Plant
S_10109.M21.Ct.11E.old.M1.35a,0.236525247,0.028778427,Plant
S_10109.M21.Oy.8E.old.M1.35b,0.250904112,0.028938541,Plant
S_10109.M21.Cvi.xE.yng.M2.41a2,0.238662981,0.034485008,Plant
S_10109.M21.Sha.9E.yng.M2.41b,0.223948793,0.028037579,Plant
S_10109.M21.Cvi.8E.old.M2.42a,0.25433146,0.017234769,Plant
S_10109.M21.Sha.2E.yng.M1.29a,0.268965159,0.022085763,Plant
S_10109.M21.Col.5E.old.M1.35a,0.224374452,0.031178979,Plant
S_10109.M21.Oy.4E.old.M2.42b,0.284008295,0.002910411,Plant
S_10109.C21.Cvi.4E.old.C1.52a,0.265215098,0.012413856,Plant
S_10109.M21.Col.1E.yng.M2.41a2,0.268357717,0.01514513,Plant
S_10109.M21.Tsu.4E.yng.M1.29a,0.251131529,0.033973509,Plant
S_10109.C21.Ct.6.2E.yng.C2.38a,0.260561862,0.0197281,Plant
S_10109.C21.Mt.6E.old.C1.37a,0.269509427,0.005140667,Plant
S_10109.M21.Cvi.9E.yng.M2.41a2,0.23566179,0.034927702,Plant
S_10109.M21.Cvi.12E.old.M1.52a,0.278390593,0.013179038,Plant
S_10109.C21.Mt.4E.yng.C1.36b,0.216706892,0.078802885,Plant
S_10109.C21.Ct.8E.old.C1.52a,0.201651776,0.02597454,Plant
S_10109.C21.Oy.7E.old.C2.43b,0.284256482,-0.002277528,Plant
S_10109.C21.Tsu.6E.old.C2.43b,0.283697764,-0.0074743,Plant
S_10109.C21.Mt.7E.old.C1.37a,0.281508568,-0.002103418,Plant
S_10109.C21.Tsu.6E.yng.C1.36b,0.247775026,0.028010626,Plant
S_10109.C21.Mt.xE.yng.C1.36b,0.261443868,-0.014100319,Plant
S_10109.C21.Sha.11E.yng.C1.36b,0.275292245,0.002433238,Plant
S_10109.M21.Oy.7E.yng.M2.41b,0.271598901,0.019460235,Plant
S_10109.C21.Mt.7E.yng.C1.36b,0.281355348,-0.005965081,Plant
S_10109.C21.Sha.7E.yng.C1.36b,0.229605372,-0.018413778,Plant
S_10109.C21.Sha.10E.yng.C1.36b,0.270298326,0.006683687,Plant
S_10109.C21.Sha.6E.yng.C2.38b,0.25653035,0.02570367,Plant
S_10109.M21.Tsu.7E.yng.M2.41a2,0.242129113,0.028532603,Plant
S_10109.C21.Sha.3E.old.C2.43b,0.297820016,-0.004334024,Plant
S_10109.M21.Oy.10E.yng.M2.41b,0.269076356,0.013441219,Plant
S_10109.M21.Ct.7E.old.M1.35a,0.226047902,0.034988454,Plant
S_10109.C21.Mt.6E.yng.C1.36b,0.250933922,-0.00933454,Plant
S_10109.C21.Oy.7E.yng.C1.36b,0.257116547,-0.006500456,Plant
S_10109.M21.Oy.4E.yng.M2.41b,0.269053144,0.016016285,Plant
S_10109.M21.Cvi.3E.yng.M2.41a2,0.256708666,0.02700388,Plant
S_10109.M21.Ct.8E.yng.M2.41a2,0.248516576,0.030922938,Plant
S_10109.M21.Cvi.7E.yng.M2.41a2,0.238860548,0.03341831,Plant
S_10109.C21.Oy.4E.old.C2.43b,0.294412609,-0.020730218,Plant
